Puunro	X	Y	Hmax	Hmean	h30	h50	h70	h90	p30	p50	p70	p90	puulaji
596	49779.86	22085.01	14.015	10.026578	8.7779	10.258	11.3804	12.6374	0.01552	0.201754	0.519568	0.925776	lehmus
597	49779.57	22094.8	9.562	6.521355	5.546	6.37	7.4334	8.8844	0.057935	0.360202	0.664987	0.894207	lehmus
598	49778.51	22056.63	14.258	10.351064	9.078	10.2	11.5202	13.335	0.009576	0.146038	0.558774	0.858032	lehmus
599	49777.62	22049.59	12.81	9.708872	9.3818	9.671	10.0507	11.9697	0.019324	0.062802	0.258454	0.81401	lehmus
600	49778.35	22041.89	12.926	8.956327	7.9202	8.871	9.9322	11.2193	0.019802	0.164604	0.608911	0.934406	lehmus
601	49775.86	22034.97	12.67	8.741322	7.7684	8.7415	9.8514	10.9679	0.005297	0.1875	0.549788	0.895127	lehmus
602	49777.24	22027.64	14.261	9.198306	7.9303	9.049	10.2633	12.5634	0.024917	0.328904	0.732558	0.918605	lehmus
603	49775.58	22016.61	13.402	7.895552	6.45	7.2885	8.7067	10.9159	0.022472	0.529494	0.775281	0.956461	lehmus
604	49775.75	22008.51	14.268	10.256222	8.6951	10.321	11.7389	13.4739	0.001622	0.062466	0.315576	0.587615	lehmus
605	49773.77	21999.61	14.404	12.19212	12.0346	12.747	13.5442	14.0054	0	0.048	0.072	0.136	lehmus
606	49771.82	21991.98	13.572	9.226007	8.2128	9.306	10.5407	11.7305	0.013796	0.244565	0.637542	0.966555	lehmus
607	49769.42	21964.93	12.217	7.93268	6.7509	7.8635	9.0079	10.4869	0.02765	0.351767	0.714286	0.959293	lehmus
608	49768.98	21957.03	11.867	7.971701	6.9824	7.907	8.8568	10.3152	0.016716	0.223206	0.567355	0.85939	lehmus
609	49765.95	21940.43	15.42	9.841492	7.711	9.787	11.809	13.776	0.101417	0.390007	0.641312	0.920955	lehmus
610	49765.66	21931.17	13.287	8.707344	7.5945	8.5255	9.531	11.6774	0.020927	0.293722	0.7287	0.919283	lehmus
611	49764.33	21921.16	14.941	9.644148	8.1564	9.6	10.7936	12.8544	0.031993	0.321575	0.695652	0.931911	lehmus
612	49762.25	21913.73	12.109	8.158237	6.723	8.406	9.4608	10.8254	0.009919	0.239856	0.446348	0.760144	lehmus
613	49762.16	21902.7	13.618	9.992826	9.011	10.13	11.2617	12.5613	0.005622	0.135682	0.429535	0.818966	lehmus
614	49761.35	21896.18	11.235	7.144586	6.2691	6.982	7.8722	9.4412	0.027907	0.383721	0.788372	0.963953	lehmus
615	49759.99	21888.31	11.164	7.171349	6.0246	7.238	8.0236	9.8883	0.080402	0.39196	0.741206	0.952261	lehmus
616	49759.99	21879.29	12.254	8.099835	6.7622	7.883	9.4082	10.634	0.036304	0.339934	0.646865	0.950495	lehmus
618	49757.02	21862.46	10.842	6.804733	5.636	6.546	7.7652	9.3988	0.081744	0.455041	0.760218	0.956403	lehmus
619	49741.85	21864.34	14.418	9.042436	7.4815	8.8345	10.4975	12.7665	0.07888	0.412214	0.721374	0.923664	lehmus
620	49743.52	21874.15	13.919	9.037163	7.804	8.878	10.299	11.732	0.042032	0.315236	0.690018	0.938704	lehmus
621	49744.95	21881.04	14.757	9.682044	8.7212	9.661	10.7104	12.5082	0.023211	0.216634	0.665377	0.926499	lehmus
622	49744.78	21890.19	12.962	9.288053	8.3	9.418	10.47	11.6	0.017595	0.16129	0.516129	0.914956	lehmus
623	49746.34	21899.61	13.187	9.804966	8.9015	9.649	11.0995	12.093	0.013742	0.084567	0.529598	0.895349	lehmus
624	49749.58	21923.83	14.54	9.202224	7.976	8.988	10.516	11.989	0.036005	0.324042	0.729384	0.945412	lehmus
625	49751.79	21933.86	13.64	9.418456	7.9504	9.72	10.9664	12.4142	0.022792	0.283476	0.592593	0.89886	lehmus
626	49753.6	21941.96	14.352	9.069701	7.788	9.125	10.1	11.829	0.031593	0.282398	0.680851	0.918762	lehmus
627	49752.72	21950.79	9.97	7.175006	6.3296	7.295	8.0909	9.021	0.028153	0.181306	0.475225	0.827703	lehmus
628	49754.41	21960.09	14.04	9.903897	8.596	10.239	11.2514	12.3536	0.006699	0.150239	0.461244	0.848804	lehmus
629	49755.76	21967.93	11.935	8.760598	7.8276	8.809	9.5394	10.703	0.002095	0.069134	0.457402	0.863128	lehmus
630	49759.22	21993.05	14.921	11.418889	10.724	11.8005	12.332	13.799	0.00077	0.062404	0.302388	0.84322	lehmus
631	49760.74	22001.57	14.914	10.443921	8.2948	10.281	12.5018	13.9586	0	0.075812	0.364621	0.559567	lehmus
632	49762.11	22010.15	14.788	10.551332	9.216	10.29	11.715	13.393	0	0.002494	0.15212	0.451372	lehmus
633	49762.82	22019.73	13.344	9.337524	8.3475	9.191	10.1755	11.734	0.002994	0.011976	0.266467	0.649701	lehmus
634	49764.97	22028.7	14.079	10.075008	9.245	9.972	11.0885	12.3785	0.015544	0.111399	0.528497	0.898964	lehmus
635	49765.19	22036.66	14.261	10.133975	8.7453	10.0765	11.807	12.8307	0.011574	0.143519	0.5	0.791667	lehmus
636	49767.34	22043.12	14.063	9.654407	8.8186	10.245	10.9032	11.2674	0.029012	0.194923	0.535811	0.977335	lehmus
637	49769.05	22051.23	14.721	10.867128	10.0528	10.842	11.7724	13.2458	0.005666	0.083727	0.498584	0.918791	lehmus
638	49768.67	22058.36	14.578	10.535304	9.4559	10.752	11.7132	12.8208	0	0.015339	0.148172	0.374347	lehmus
639	49769.86	22066.79	12.865	9.21595	8.3947	9.2285	10.107	11.3365	0.012605	0.132878	0.583508	0.948529	lehmus
640	49769.7	22087.61	12.986	9.494122	8.858	9.552	10.129	11.722	0.028728	0.082079	0.536252	0.902873	lehmus
641	49770.63	22095.98	10.321	6.628506	6.2377	6.981	8.0801	8.8412	0.167692	0.267692	0.635385	0.955385	lehmus
656	49601.9	21847.21	15.389	11.53335	9.782	12.4605	13.589	14.8708	0.015	0.155	0.325	0.57	vaahtera
657	49602.94	21830.5	11.659	7.803677	6.3831	7.972	9.9613	10.854	0.161654	0.353383	0.567669	0.783835	vaahtera
658	49595.13	21843.76	15.966	12.278425	11.4366	12.489	14.125	15.001	0.015456	0.075734	0.194745	0.493045	vaahtera
660	49601.18	21835.86	13.985	10.006418	9.0722	10.422	11.6266	12.832	0.050562	0.182584	0.405431	0.820225	vaahtera
664	49599.52	21821.15	12.268	7.76307	6.7027	7.977	9.1373	10.2417	0.118367	0.366667	0.712245	0.97551	vaahtera
665	49445	21806.9	13.345	7.747806	4.2878	5.3045	13.2427	13.2927	0.458333	0.597222	0.618056	0.638889	lehmus
666	49440.89	21813.48	6.621	4.743529	4.047	4.9425	5.4385	5.8125	0.054348	0.347826	0.536232	0.949275	lehmus
667	49441.38	21820.22	7.954	5.464994	4.8787	5.4995	5.7875	6.7247	0	0.08046	0.408046	0.787356	lehmus
668	49440.76	21827.9	8.338	5.927973	5.0692	5.968	6.666	7.4127	0	0.010989	0.324176	0.521978	lehmus
669	49439.27	21834.85	6.572	4.649772	4.1572	4.628	5.124	5.688	0.02069	0.2	0.572414	0.841379	lehmus
670	49436.21	21842.08	8.313	5.229646	4.6754	5.1455	5.5521	6.726	0.043307	0.279528	0.728346	0.88189	lehmus
671	49433.37	21845.71	8.012	5.412033	4.6664	5.363	5.8808	6.9945	0.025	0.263889	0.552778	0.858333	lehmus
672	49433.8	21853.63	8.194	5.60708	4.8262	5.285	6.3368	7.64	0.032864	0.361502	0.661972	0.868545	lehmus
673	49432.86	21860.92	9.52	5.675899	5.1036	5.562	6.1309	7.6204	0.130952	0.571429	0.869048	0.970238	lehmus
674	49455.03	21822.05	10.378	4.959274	3.625	4.7325	5.9895	7.947	0.465726	0.72379	0.893145	0.977823	lehmus
675	49454.3	21830.36	10.636	5.4221	3.6701	5.1055	6.6039	9.0565	0.444238	0.672862	0.828996	0.972119	lehmus
676	49452.85	21837.42	8.905	5.37641	4.4684	5.201	6.185	7.177	0.129707	0.535565	0.807531	0.979079	lehmus
677	49449.73	21843.94	12.614	7.088941	5.9554	6.829	8.0296	9.9622	0.118492	0.48474	0.775583	0.940754	lehmus
678	49439.38	21894.94	10.384	6.276104	5.245	6.1	6.895	8.985	0.164179	0.462687	0.776119	0.915423	lehmus
679	49437.49	21902.29	8.406	4.956	4.1074	4.811	5.7874	6.749	0.266667	0.506667	0.733333	0.933333	lehmus
680	49435.76	21909.02	9.911	6.066881	5.041	5.826	6.7892	8.5966	0.055944	0.356643	0.622378	0.811189	lehmus
681	49433.87	21917.21	7.184	4.984539	4.5744	4.992	5.5606	6.4042	0.067416	0.202247	0.516854	0.820225	lehmus
682	49432.32	21923.23	9.36	6.647167	5.975	6.682	7.6785	8.7087	0.043478	0.231884	0.5	0.782609	lehmus
683	49431.14	21933.13	7.357	5.20558	4.626	5.1615	5.8785	6.4595	0.045455	0.198864	0.5625	0.869318	lehmus
684	49419.34	21918.1	4.98	3.493048	2.8419	3.5685	4.1648	4.6213	0.322581	0.467742	0.677419	0.935484	lehmus
685	49420.56	21906.56	5.837	3.530211	2.948	3.3955	3.676	4.9555	0.328947	0.723684	0.842105	0.960526	lehmus
686	49423.24	21898.06	6.228	4.23875	3.6791	4.281	4.9717	5.3774	0.169643	0.428571	0.678571	0.964286	lehmus
687	49424.3	21890.15	5.635	3.973183	3.6633	4.0125	4.3271	4.9401	0.125	0.384615	0.75	0.980769	lehmus
688	49409.47	21899.88	7.077	4.353135	3.7552	4.148	5.0888	5.7426	0.227027	0.562162	0.794595	0.972973	lehmus
689	49407.08	21910.74	7.007	4.063127	3.2128	3.9215	4.6563	5.6569	0.4	0.634615	0.865385	0.988462	lehmus
690	49404.8	21918.87	6.763	4.370126	3.5082	4.583	5.103	5.8362	0.259414	0.389121	0.728033	0.953975	lehmus
721	49405.36	21979.28	8.936	4.157564	3.2422	4.041	4.6426	6.085	0.503759	0.827068	0.969925	0.984962	lehmus
722	49401.74	21982.17	9.244	5.384487	4.6077	5.469	6.1942	7.0132	0.186667	0.553333	0.893333	0.986667	lehmus
723	49400.3	21996.26	8.27	5.416744	4.4673	5.576	6.1688	7.2639	0.12987	0.383117	0.694805	0.912338	lehmus
724	49397.73	22003.67	7.347	4.558305	3.778	4.505	5.265	5.949	0.219858	0.546099	0.801418	0.964539	lehmus
727	49415.51	21985.3	9.442	5.600053	4.1824	5.6595	7.0397	8.3127	0.311024	0.505906	0.724409	0.950787	lehmus
728	49416.8	21978.34	10.692	6.26066	5.301	6.3665	7.6946	9.1971	0.240291	0.489078	0.746359	0.972087	lehmus
729	49418.41	21971.15	10.183	6.770046	5.4398	7.025	8.5204	9.3056	0.197272	0.377754	0.579224	0.921301	lehmus
730	49388.12	21970.74	6.037	3.61732	2.4578	3.637	4.4628	5.5128	0.466667	0.666667	0.76	0.92	lehmus
732	49383.95	21987.78	4.979	3.049707	2.546	2.842	3.324	4.133	0.512195	0.731707	0.878049	0.97561	lehmus
733	49383.44	21996.92	13.551	9.040337	8.0915	9.5425	10.5852	12.2536	0.133663	0.242574	0.576733	0.844059	lehmus
734	49380.48	22004.1	13.942	8.834088	7.5118	8.817	10.0916	12.7011	0.1328	0.3384	0.712	0.8944	lehmus
735	49378.77	22010.84	11.422	7.565792	6.3478	7.931	8.8916	10.1194	0.112927	0.289747	0.505201	0.821694	lehmus
736	49377.32	22018.52	10.935	6.863845	5.6264	7.294	8.4566	9.632	0.20462	0.389439	0.650165	0.940594	lehmus
737	49429.06	21962.03	9.248	6.351232	5.6483	6.4855	7.2408	8.0894	0.060759	0.220253	0.506329	0.855696	lehmus
738	49434.67	21962.98	9.628	6.731178	5.8228	6.817	7.7036	8.8108	0.017115	0.217604	0.415648	0.750611	lehmus
739	49441.21	21964.88	12.602	7.962927	6.4368	8.026	9.5684	10.9268	0.120516	0.431851	0.662841	0.955524	lehmus
740	49445.94	21965.22	11.878	7.571009	6.2025	7.473	8.9292	10.4428	0.127033	0.416667	0.695122	0.942073	lehmus
741	49473.79	21970.25	11.645	8.051246	6.9307	8.2895	9.3027	10.4831	0.053066	0.26533	0.576651	0.904481	vaahtera
809	49455.8	21761.24	12.857	7.548744	5.9928	7.332	8.9588	11.0772	0.155844	0.467532	0.710575	0.90167	lehmus
810	49457.41	21753.33	13.864	7.678109	5.7686	7.296	9.0168	11.518	0.200364	0.522769	0.757741	0.948998	lehmus
811	49459.19	21746.77	12.86	7.460669	6.108	7.095	8.7184	10.6671	0.105948	0.48513	0.749071	0.921933	lehmus
814	49461.1	21733.52	12.317	8.314274	6.815	7.811	10.0044	11.6453	0.068548	0.322581	0.612903	0.794355	lehmus
815	49466.41	21730.73	13.521	8.983928	7.8409	8.9185	10.4472	11.5851	0.101266	0.274262	0.637131	0.953586	lehmus
816	49463.43	21727.6	13.899	7.960461	6.323	8.06	9.5776	11.3426	0.217623	0.471295	0.769025	0.970628	lehmus
817	49465.53	21720.25	13.463	8.08168	6.2128	8.116	9.7188	11.8659	0.198157	0.467742	0.723502	0.930876	lehmus
818	49468.1	21716.81	13.544	8.838651	7.6718	8.928	10.3754	12.0309	0.080268	0.29097	0.645485	0.909699	lehmus
819	49471.88	21694.99	12.015	7.806544	6.047	7.837	9.725	10.457	0.082294	0.406484	0.623441	0.930175	lehmus
820	49469.66	21692.76	11.883	7.965242	6.727	8.0905	9.3135	10.9945	0.060606	0.25	0.497475	0.762626	lehmus
821	49474.65	21691.43	11.361	8.404753	7.3952	8.752	9.5769	10.5583	0.0125	0.15	0.440625	0.823438	lehmus
822	49471.38	21685.07	13.611	7.914051	6.599	7.619	9.1298	11.19	0.159393	0.519924	0.817837	0.963947	lehmus
823	49474.78	21682.73	12.693	7.926254	6.761	7.938	8.9523	11.0815	0.117949	0.397436	0.710256	0.910256	lehmus
824	49473.67	21680.17	10.306	6.653438	5.3073	6.294	8.1539	9.2549	0.12426	0.346154	0.609467	0.798817	lehmus
825	49477.56	21675.82	13.726	7.831295	6.3569	7.201	8.9904	11.6504	0.152273	0.543182	0.784091	0.943182	lehmus
826	49474.46	21671.27	12.994	7.925152	6.1476	7.653	9.4246	11.8274	0.138614	0.457426	0.691089	0.865347	lehmus
827	49480.33	21669.92	13.214	7.997712	6.559	8.215	9.1178	10.894	0.127789	0.409736	0.756592	0.941176	lehmus
828	49477.36	21664.7	12.05	8.047219	7.1326	7.8625	9.0836	10.3074	0.05615	0.173797	0.596257	0.911765	lehmus
829	49483.06	21662.81	12.6	8.492156	7.134	8.6	9.937	11.479	0.087824	0.273453	0.516966	0.760479	lehmus
834	49492.21	21666.26	11.851	6.282696	5.179	5.919	6.9312	9.1434	0.233803	0.690141	0.878873	0.969014	lehmus
835	49490.65	21675.17	9.84	6.32313	5.5287	6.462	7.0191	7.74	0.016245	0.247292	0.525271	0.913357	lehmus
836	49487.94	21682.52	12.454	6.740485	5.7275	6.3545	7.2826	9.7611	0.142259	0.627615	0.859833	0.951883	lehmus
837	49486.7	21691.99	10.79	6.269788	5.1305	6.2835	7.4805	8.214	0.196043	0.48741	0.838129	0.96223	lehmus
839	49454.35	21624.47	12.811	6.958966	5.8454	6.8135	7.8231	9.242	0.194508	0.581236	0.918764	0.977117	lehmus
840	49448.42	21624.48	9.182	6.422055	5.401	6.301	7.451	8.077	0.002981	0.193741	0.494784	0.725782	lehmus
841	49443.53	21622.12	9.585	6.877763	6.184	7.133	7.9056	8.673	0.066908	0.220615	0.432188	0.840868	lehmus
842	49434.6	21618.33	9.911	6.610852	5.7115	6.4945	7.4235	8.6493	0.05	0.268	0.634	0.896	lehmus
843	49427.38	21615	10.049	6.650821	5.821	6.548	7.273	8.54	0.020962	0.22688	0.669544	0.908755	lehmus
844	49419.79	21612.87	13.35	8.445368	7.1572	8.394	9.6542	11.2274	0.05016	0.291355	0.601921	0.900747	lehmus
856	49507.19	21636.31	12.694	12.562188	12.534	12.552	12.624	12.677	0	0	0	0	lehmus
858	49517.06	21636.98	10.449	7.754695	6.2282	8.2455	9.2481	9.8589	0.021341	0.219512	0.314024	0.52439	lehmus
859	49517.93	21633.31	12.723	8.531436	6.8665	8.9485	10.231	11.5965	0.081272	0.287986	0.45053	0.717314	lehmus
860	49521.92	21637.76	13.149	9.048538	7.9022	9.845	10.4898	11.535	0.066914	0.220818	0.413383	0.863941	lehmus
861	49523.54	21634.1	11.7	7.656625	6.066	7.642	9.0742	10.7292	0.004494	0.258427	0.485393	0.674157	lehmus
862	49528.65	21641.22	10.581	6.995691	6.0556	6.98	7.88	9.1468	0.042232	0.193062	0.546003	0.835596	lehmus
863	49530.92	21634.77	13.56	8.612955	6.8608	9.019	10.0339	11.9805	0.113636	0.348011	0.664773	0.913352	lehmus
864	49535.59	21641.24	10.216	7.644867	7.038	7.728	8.782	9.2918	0.007737	0.081238	0.203095	0.535783	lehmus
865	49536.9	21638.77	14.214	9.571109	7.5022	9.726	11.7802	12.9942	0.04447	0.250855	0.477765	0.651083	lehmus
866	49541.4	21644.57	14.357	9.051967	7.775	9.153	10.2092	12.4076	0.068758	0.248492	0.55971	0.860072	lehmus
867	49544.4	21638.57	14.439	9.195589	7.6283	9.2185	10.5192	13.1584	0.055138	0.340852	0.665414	0.897243	lehmus
868	49549.62	21644.36	12.285	9.001321	8.082	9.456	10.761	11.5485	0.072539	0.196891	0.339378	0.61399	lehmus
869	49551.11	21639.01	11.99	8.111803	6.1584	8.2895	9.9613	11.1718	0.054545	0.406061	0.572727	0.848485	lehmus
870	49572.19	21651.61	15.746	8.386173	6.722	8.11	9.7155	12.38	0.221169	0.588468	0.848341	0.969194	lehmus
871	49573.08	21645.15	13.981	7.780964	6.2576	7.36	9.0546	10.944	0.161324	0.583247	0.832472	0.963806	lehmus
872	49579.41	21654.96	12.944	8.483006	7.734	8.481	9.306	11.129	0.038278	0.22807	0.684211	0.907496	lehmus
873	49579.97	21648.16	14.78	8.397319	6.6997	8.264	9.7545	12.1642	0.197917	0.474537	0.791667	0.938657	lehmus
874	49583.08	21654.52	14.368	8.884488	7.2086	8.985	10.4391	12.7749	0.162716	0.398707	0.720905	0.963362	lehmus
875	49585.73	21648.28	13.675	8.276664	6.699	8.017	9.593	11.929	0.129296	0.376432	0.654664	0.837971	lehmus
876	49593.38	21658.66	13.934	8.370255	6.75	8.249	9.773	11.862	0.087068	0.355954	0.641485	0.859155	lehmus
877	49593.78	21649.96	14.36	8.092478	6.1265	7.5875	9.5305	12.2821	0.14527	0.478041	0.701014	0.866554	lehmus
879	49599.05	21652.08	14.473	7.733939	5.7659	7.2855	9.3791	11.5867	0.271186	0.59322	0.803672	0.968927	lehmus
880	49605.1	21660.55	12.927	7.502117	6.2994	7.3665	8.2251	10.8142	0.169474	0.524211	0.826316	0.964211	lehmus
881	49607.6	21653.31	14.087	7.890845	5.8962	7.614	9.2004	11.5722	0.175141	0.446328	0.737853	0.903955	lehmus
882	49613.36	21660.33	13.01	8.40297	6.5332	8.396	9.9566	12.0144	0.111756	0.403483	0.657475	0.880987	lehmus
883	49614.64	21655.09	14.116	8.033502	6.149	7.708	9.5759	12.0582	0.209677	0.508065	0.770968	0.932258	lehmus
884	49633.78	21668.25	12.98	7.383225	6.0814	6.3725	8.6171	10.5991	0.101587	0.587302	0.769841	0.957143	lehmus
885	49636.11	21660.01	12.41	7.019031	6.05	6.1995	7.1064	9.7502	0.02	0.6	0.778182	0.909091	lehmus
886	49642.71	21669.49	13.556	7.851831	5.8886	7.08	9.8978	11.66	0.21169	0.556082	0.706161	0.935229	lehmus
887	49641.1	21663.36	11.457	6.750006	5.0726	6.253	8.0027	10.0894	0.136943	0.496815	0.681529	0.828025	lehmus
888	49648.59	21671.27	13.2	7.214139	5.4972	6.766	8.4722	10.5716	0.238223	0.553163	0.825034	0.946164	lehmus
889	49649.97	21665.14	9.476	5.479116	4.557	5.314	5.996	7.52	0.142857	0.539683	0.827664	0.965986	lehmus
890	49659.9	21674.95	12.189	7.184784	5.4764	6.819	8.575	10.4874	0.132847	0.477372	0.680292	0.868613	lehmus
891	49656.85	21668.7	13.22	7.913273	6.0675	7.6425	9.1759	11.7903	0.148368	0.474777	0.721068	0.897626	lehmus
892	49392.9	21609.62	12.52	7.934452	6.4028	7.5685	9.1616	10.9449	0.039877	0.421779	0.705521	0.924847	lehmus
893	49389.78	21602.93	12.952	8.111194	6.4687	7.919	9.2825	11.6937	0.013846	0.296923	0.561538	0.809231	lehmus
896	49364.32	21601.92	13.026	8.541367	7.1732	8.325	9.7629	11.2503	0.011727	0.277186	0.597015	0.875267	lehmus
897	49359.82	21598.81	13.886	9.234131	7.8142	9.709	10.3538	12.1894	0.018692	0.293458	0.519626	0.86729	lehmus
898	49354.37	21598.25	14.657	9.114965	7.95	9.169	10.32	12.091	0.105509	0.38282	0.768441	0.958917	lehmus
905	49331.64	21592.44	13.784	8.889621	7.2408	8.582	10.526	12.384	0.07457	0.347992	0.659656	0.900574	lehmus
906	49324.82	21589.98	13.601	8.087803	6.7476	7.7345	9.3165	11.1757	0.06162	0.466549	0.732394	0.948944	lehmus
907	49318.15	21589.2	13.35	8.314361	6.9208	8.08	9.3048	11.576	0.040595	0.403248	0.737483	0.928281	lehmus
908	49311.22	21589.09	12.569	7.956494	6.6274	7.875	9.2178	10.902	0.082883	0.4	0.715315	0.96036	lehmus
909	49305.5	21586.09	13.195	7.916843	6.348	7.727	9.0386	10.6634	0.014625	0.325411	0.599634	0.848263	lehmus
910	49298.85	21584.96	11.919	7.927293	6.8352	7.955	9.057	10.1208	0.030733	0.288416	0.64539	0.952719	lehmus
911	49295.47	21580.73	12.771	7.932564	7.2208	7.892	8.8296	9.8268	0.041812	0.264808	0.815331	0.968641	lehmus
912	49327.19	21608.36	9.819	5.81823	4.8376	5.416	6.6972	8.1868	0.165957	0.540426	0.73617	0.940426	lehmus
913	49321.59	21607.24	9.172	5.30753	4.21	5.446	6.315	7.583	0.277372	0.479319	0.76399	0.948905	lehmus
919	49270.11	21579.04	9.786	6.851327	6.2928	6.8155	7.3028	8.5664	0.006061	0.190909	0.751515	0.939394	lehmus
920	49265.54	21579.87	9.119	6.768628	6.3535	6.8	7.2084	8.2357	0.016529	0.119835	0.549587	0.913223	lehmus
921	49255.11	21575.63	7.694	5.735579	5.1088	5.67	6.3756	6.9656	0	0.008511	0.170213	0.47234	lehmus
957	49491.11	21593.09	10.616	7.013216	5.5354	7.2045	8.3318	9.9091	0.162338	0.349351	0.619481	0.836364	lehmus
959	49494.4	21579.62	12.563	7.758498	6.5375	7.618	9.345	10.864	0.135417	0.428819	0.682292	0.954861	lehmus
960	49496.69	21571.71	13.305	8.440194	7.5288	8.472	9.738	11.0586	0.066287	0.32288	0.735567	0.952958	lehmus
961	49497.24	21565.81	12.371	7.418549	5.9936	7.048	8.7752	10.5704	0.138229	0.5054	0.764579	0.956803	lehmus
962	49502.3	21560.13	12.252	7.760565	6.4724	7.702	8.6028	10.8776	0.085865	0.397622	0.771466	0.916777	lehmus
963	49498.13	21559.02	12.794	9.07272	7.8723	9.3995	10.5505	11.7236	0.037594	0.172932	0.387218	0.671053	lehmus
964	49501.19	21550.78	12.153	7.637006	6.7212	7.5445	8.3468	10.0791	0.05414	0.291401	0.719745	0.910828	lehmus
965	49504.67	21553.56	13.564	8.802649	7.3782	8.9105	10.1394	11.7539	0.078326	0.320815	0.652361	0.928112	lehmus
968	49512.55	21575.51	11.354	6.57862	5.3829	6.724	7.8302	9.801	0.21875	0.47338	0.768519	0.935185	lehmus
969	49512.09	21580.75	12.527	6.620231	5.454	6.278	7.4565	9.0536	0.214575	0.676113	0.91498	0.987854	lehmus
970	49510.1	21587.64	11.994	6.831348	5.561	6.481	7.8415	9.431	0.134146	0.571646	0.856707	0.971037	lehmus
971	49508.66	21593.55	9.321	5.306094	4.3655	4.8825	5.853	7.824	0.234375	0.640625	0.820313	0.933594	lehmus
973	49523.19	21526.85	9.506	6.947348	6.374	7.119	7.858	8.473	0.017713	0.135266	0.381643	0.768116	lehmus
974	49526.64	21517.06	9.899	6.298519	5.7782	6.647	7.6	8.3905	0.155527	0.330334	0.688946	0.967866	lehmus
975	49529.86	21505.35	4.889	3.203366	2.621	3.059	3.523	4.326	0.414634	0.634146	0.804878	0.926829	lehmus
976	49531.31	21498.11	5.06	3.480327	2.9632	3.38	4.1368	4.6016	0.265306	0.530612	0.693878	0.897959	lehmus
977	49532.26	21492.99	10.775	6.663034	5.744	6.626	7.617	9.05	0.125265	0.426752	0.808917	0.955414	lehmus
978	49534.36	21484.65	11.793	8.070429	6.9482	8.558	9.2548	10.2654	0.048048	0.285285	0.498498	0.915916	lehmus
979	49539.21	21466.27	10.835	6.633989	6.0086	6.28	7.1554	8.4372	0.055988	0.48056	0.846034	0.958009	lehmus
980	49539.89	21460.81	8.705	6.376442	5.98	6.41	6.947	7.922	0.030303	0.125541	0.372294	0.744589	lehmus
981	49542.94	21451.46	7.937	5.246752	4.5074	5.085	5.9078	6.729	0.045752	0.281046	0.588235	0.843137	lehmus
982	49543.29	21445.66	8.657	5.729156	4.8974	5.676	6.5916	7.338	0.067039	0.301676	0.631285	0.854749	lehmus
983	49545.45	21437.87	7.142	4.033508	3.2514	3.927	4.5436	5.9728	0.430769	0.692308	0.830769	0.969231	lehmus
984	49546.45	21430.41	8.108	5.452264	5.026	5.303	5.8706	6.4458	0	0.044025	0.283019	0.685535	lehmus
985	49548.52	21424.41	8.661	5.396165	4.6194	5.217	6.1334	7.0516	0.115124	0.492099	0.79684	0.952596	lehmus
986	49551.29	21418.95	10.064	6.631702	5.949	6.7245	7.374	8.5875	0.055336	0.252964	0.598814	0.883399	lehmus
987	49538.86	21414.8	11.095	7.459816	6.5748	7.337	8.4682	9.6042	0.047191	0.274157	0.676404	0.948315	lehmus
988	49533.48	21417.26	10.376	7.308229	6.6798	7.469	8.2348	8.9614	0.015674	0.194357	0.592476	0.943574	lehmus
989	49537.58	21422.39	11.005	7.165347	6.4696	7.13	7.8724	9.4456	0.038576	0.255193	0.762611	0.922849	lehmus
990	49530.92	21423.59	6.052	3.734304	3.0244	3.48	4.4326	5.025	0.391304	0.565217	0.826087	0.956522	lehmus
991	49536.08	21428.62	9.676	6.712559	5.8176	6.365	7.2132	8.9082	0.011407	0.095057	0.51711	0.741445	lehmus
